[Tue Apr 18 20:47:25 2023] ThreadID[33560]	Started game. 
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 10.782900 Y -0.098500 Z -0.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.047
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 10.782900 Y -0.098500 Z -2.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.048
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 10.782900 Y -0.098500 Z -4.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.049
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 10.782900 Y -0.098500 Z -6.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.050
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 10.782900 Y -0.098500 Z -8.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.051
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 8.782900 Y -0.098500 Z 9.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.052
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 8.782900 Y -0.098500 Z 7.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.053
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 8.782900 Y -0.098500 Z 5.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.054
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 8.782900 Y -0.098500 Z 3.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.055
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 8.782900 Y -0.098500 Z 1.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.056
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 8.782900 Y -0.098500 Z -0.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.057
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 8.782900 Y -0.098500 Z -2.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.058
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 8.782900 Y -0.098500 Z -4.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.059
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 8.782900 Y -0.098500 Z -6.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.060
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 8.782900 Y -0.098500 Z -8.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.061
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 6.782900 Y -0.098500 Z 9.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.062
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 6.782900 Y -0.098500 Z 7.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.063
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 6.782900 Y -0.098500 Z 5.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.064
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 6.782900 Y -0.098500 Z 3.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.065
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 6.782900 Y -0.098500 Z 1.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.066
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 6.782900 Y -0.098500 Z -0.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.067
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 6.782900 Y -0.098500 Z -2.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.068
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 6.782900 Y -0.098500 Z -4.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.069
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 6.782900 Y -0.098500 Z -6.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.070
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 6.782900 Y -0.098500 Z -8.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.071
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 4.782900 Y -0.098500 Z 9.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.072
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 4.782900 Y -0.098500 Z 7.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.073
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 4.782900 Y -0.098500 Z 5.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.074
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 4.782900 Y -0.098500 Z 3.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.075
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 4.782900 Y -0.098500 Z 1.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.076
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 4.782900 Y -0.098500 Z -0.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.077
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 4.782900 Y -0.098500 Z -2.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.078
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 4.782900 Y -0.098500 Z -4.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.079
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 4.782900 Y -0.098500 Z -6.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.080
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 4.782900 Y -0.098500 Z -8.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.081
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 2.782900 Y -0.098500 Z 9.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.082
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 2.782900 Y -0.098500 Z 7.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.083
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 2.782900 Y -0.098500 Z 5.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.084
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 2.782900 Y -0.098500 Z 3.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.085
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 2.782900 Y -0.098500 Z 1.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.086
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 2.782900 Y -0.098500 Z -0.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.087
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 2.782900 Y -0.098500 Z -2.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.088
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 2.782900 Y -0.098500 Z -4.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.089
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 2.782900 Y -0.098500 Z -6.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.090
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 2.782900 Y -0.098500 Z -8.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.091
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 0.782900 Y -0.098500 Z 9.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.092
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 0.782900 Y -0.098500 Z 7.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.093
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 0.782900 Y -0.098500 Z 5.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.094
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 0.782900 Y -0.098500 Z 3.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.095
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 0.782900 Y -0.098500 Z 1.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.096
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 0.782900 Y -0.098500 Z -0.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.097
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 0.782900 Y -0.098500 Z -2.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.098
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 0.782900 Y -0.098500 Z -4.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.099
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 0.782900 Y -0.098500 Z -6.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.100
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X 0.782900 Y -0.098500 Z -8.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.101
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -1.217100 Y -0.098500 Z 9.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.102
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -1.217100 Y -0.098500 Z 7.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.103
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -1.217100 Y -0.098500 Z 5.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.104
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -1.217100 Y -0.098500 Z 3.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.105
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -1.217100 Y -0.098500 Z 1.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.106
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -1.217100 Y -0.098500 Z -0.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.107
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -1.217100 Y -0.098500 Z -2.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.108
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -1.217100 Y -0.098500 Z -4.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.109
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -1.217100 Y -0.098500 Z -6.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.110
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -1.217100 Y -0.098500 Z -8.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.111
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -3.217100 Y -0.098500 Z 9.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.112
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -3.217100 Y -0.098500 Z 7.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.113
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -3.217100 Y -0.098500 Z 5.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.114
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -3.217100 Y -0.098500 Z 3.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.115
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -3.217100 Y -0.098500 Z 1.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.116
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -3.217100 Y -0.098500 Z -0.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.117
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -3.217100 Y -0.098500 Z -2.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.118
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -3.217100 Y -0.098500 Z -4.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.119
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -3.217100 Y -0.098500 Z -6.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.120
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -3.217100 Y -0.098500 Z -8.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.121
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -5.217100 Y -0.098500 Z 9.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.122
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -5.217100 Y -0.098500 Z 7.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.123
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -5.217100 Y -0.098500 Z 5.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.124
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -5.217100 Y -0.098500 Z 3.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.125
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -5.217100 Y -0.098500 Z 1.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.126
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -5.217100 Y -0.098500 Z -0.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.127
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -5.217100 Y -0.098500 Z -2.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.128
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -5.217100 Y -0.098500 Z -4.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.129
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -5.217100 Y -0.098500 Z -6.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.130
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -5.217100 Y -0.098500 Z -8.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.131
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -7.217100 Y -0.098500 Z 9.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.132
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -7.217100 Y -0.098500 Z 7.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.133
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -7.217100 Y -0.098500 Z 5.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.134
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -7.217100 Y -0.098500 Z 3.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.135
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -7.217100 Y -0.098500 Z 1.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.136
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -7.217100 Y -0.098500 Z -0.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.137
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -7.217100 Y -0.098500 Z -2.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.138
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -7.217100 Y -0.098500 Z -4.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.139
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -7.217100 Y -0.098500 Z -6.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.140
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -7.217100 Y -0.098500 Z -8.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.141
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -9.217100 Y -0.098500 Z 9.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.142
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -9.217100 Y -0.098500 Z 7.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.143
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -9.217100 Y -0.098500 Z 5.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.144
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -9.217100 Y -0.098500 Z 3.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.145
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -9.217100 Y -0.098500 Z 1.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.146
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -9.217100 Y -0.098500 Z -0.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.147
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -9.217100 Y -0.098500 Z -2.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.148
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -9.217100 Y -0.098500 Z -4.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.149
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -9.217100 Y -0.098500 Z -6.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.150
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -9.217100 Y -0.098500 Z -8.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.151
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -11.217100 Y -0.098500 Z 9.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.152
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -11.217100 Y -0.098500 Z 7.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.153
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -11.217100 Y -0.098500 Z 5.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.154
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -11.217100 Y -0.098500 Z 3.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.155
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -11.217100 Y -0.098500 Z 1.044500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.156
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -11.217100 Y -0.098500 Z -0.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.157
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -11.217100 Y -0.098500 Z -2.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.158
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -11.217100 Y -0.098500 Z -4.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.159
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -11.217100 Y -0.098500 Z -6.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.160
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -11.217100 Y -0.098500 Z -8.955500
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.161
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -13.216300 Y -0.098500 Z -5.560700
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.162
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -13.216300 Y -0.098500 Z -7.560700
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.163
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -15.216300 Y -0.098500 Z -5.560700
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.164
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -15.216300 Y -0.098500 Z -7.560700
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.165
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -17.216299 Y -0.098500 Z -5.560700
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.166
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -17.216299 Y -0.098500 Z -7.560700
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Model Detected: Floor_Modular.167
[Tue Apr 18 21:11:43 2023] ThreadID[15060]	[INFO]	Location: X -19.216299 Y -0.098500 Z -5.560700
